0>2>6>13>28>57>115>232>465 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,ctr_real_48h<0.0936607,bh_cls_mt_classes_cos<0.00593997,bh_cls_mt_classes_cos<0.165108 -0.00517583
0>2>6>13>28>58>118>238>478 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,cp_ulevel_3<2.0,bh_scls_mt_classes_cos<0.793035,bh_os_android<2.0 -0.00523428
0>2>5>12>26>53>108>218>438 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_thirty<0.140993,mt_app_type_64<2.0 -0.00530698
0>2>5>12>25>52>106>213>427 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,ctr_real_thirty<0.137416,bh_lcf_score0<2.6662,imp_16h<3900.0,clk_real_4h<1094.0 -0.005404
0>2>5>12>25>52>105>212>425 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,ctr_real_thirty<0.137416,bh_lcf_score0<2.6662,imp_36h<5940.0,imp_thirty<8881.0 -0.00555692
0>2>6>14>29>59>119>239>480 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_scls_mt_classes_cos<0.0146618,ctr_real_36h<0.0930672,bh_cls_mt_classes_cos<0.00593997,bh_rtclasses_mt_classes_cos<0.0970645,cp_pst_15<2.0 -0.00558774
0>2>5>12>26>53>108>217>436 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_thirty<0.140993,imp_16h<159.0 -0.00567358
0>2>5>11>24>50>102>206>413 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,ctr_real_thirty<0.146651,bh_lcf_score0<1.9758,bh_scls_mt_classes_cos<0.0418283,cp_ulevel_3<2.0,imp_8h<6197.0 -0.00576687
0>2>5>12>26>53>107>216>434 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_thirty<0.131701,bh_lcf_score0<2.4137 -0.00577465
0>2>5>12>25>51>104>210>422 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,ctr_real_thirty<0.137416,bh_cls_mt_classes_cos<0.00377388,bh_lcf_score0<2.6165,clk_biased_48h<161.63 -0.00580256
0>2>5>11>24>49>100>202>406 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,ctr_real_thirty<0.146651,bh_lcf_score0<1.9758,bh_scls_mt_classes_cos<0.032054,cp_ulevel_3<2.0,clk_real_8h<2334.0 -0.00584648
0>2>5>12>26>54>110>222>445 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,bh_scls_mt_classes_cos<0.793035,imp_thirty<5100.0 -0.00595696
0>2>6>13>27>55>111>223>448 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,ctr_real_sixty<0.123929,ctr_real_48h<0.0797453,bh_cls_mt_classes_cos<0.00817588 -0.00600211
0>2>5>12>26>54>109>220>442 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_sixty<0.152227,imp_thirty<8881.0 -0.00617574
0>2>6>13>27>56>114>230>462 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,cp_ulevel_3<2.0,bh_scls_mt_classes_cos<0.793035,bh_cls_mt_classes_cos<0.763434 -0.00618259
0>2>5>11>23>48>98>198>397 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,ctr_real_thirty<0.146651,bh_scls_mt_classes_cos<0.0124831,bh_lcf_score0<1.9758,cp_ulevel_3<2.0,imp_thirty<3754.0 -0.00642281
0>2>5>12>26>53>107>216>433 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_thirty<0.131701,bh_lcf_score0<2.4137 -0.00646666
0>2>5>11>24>50>101>204>410 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,ctr_real_thirty<0.146651,bh_lcf_score0<1.9758,bh_scls_mt_classes_cos<0.0418283,imp_48h<6288.0,cp_ulevel_3<2.0 -0.00653673
0>2>5>12>25>52>105>211>423 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,ctr_real_thirty<0.137416,bh_lcf_score0<2.6662,imp_36h<5940.0,ctr_real_8h<0.276697 -0.00656846
0>2>5>12>26>53>107>215>432 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_thirty<0.131701,bh_lcf_score0<2.4137 -0.00663003
